stop_id,mtmx,mtmy,lat,lng,wheelchair,SRIDU,stop_name,countStopTimes,countStopTimesSemaine,countStopTimesSamedi,countStopTimesDimanche
2000294,292305.51,5041011.26,45.50891,-73.659903,2,4620403.00,Glengarry / Graham,314,58,64,64
2000301,292493.18,5040724.51,45.506333,-73.657494,1,4620403.00,Lucerne / Algonquin,396,80,82,78
2000303,292467.07,5040721.23,45.506303,-73.657828,1,4620403.00,Lucerne / Algonquin,386,78,80,76
2000312,292507.39,5041159.56,45.510248,-73.657323,1,4620403.00,Graham / Saint-Clare,316,60,64,64
2000314,292493.12,5041130.25,45.509984,-73.657505,1,4620403.00,Graham / Saint-Clare,314,58,64,64
2000321,292670.19,5040653.37,45.505696,-73.655227,1,4620403.00,Lucerne / Powell,396,80,82,78
2000323,292640.73,5040651.54,45.505679,-73.655604,1,4620403.00,Lucerne / Powell,386,78,80,76
2000332,292813.70,5041326.44,45.511755,-73.653407,1,4620404.00,Graham / Hanover,316,60,64,64
2000334,292783.93,5041288.71,45.511415,-73.653787,1,4620404.00,Graham / Mitchell,314,58,64,64
2000341,292849.16,5040581.46,45.505052,-73.652935,1,4620403.00,Lucerne / Lazard,396,80,82,78
2000362,292997.08,5042699.90,45.524117,-73.651093,1,4620223.02,Brittany / Sheridan,212,52,40,40
2000364,292997.66,5042677.34,45.523914,-73.651085,1,4620223.02,Brittany / Sheridan,212,52,40,40
2000381,293090.36,5042827.63,45.525268,-73.649902,1,4620223.01,Laird / Brittany,214,54,40,40
2000384,293055.97,5042818.25,45.525183,-73.650342,1,4620223.01,Brittany / Laird,212,52,40,40
2000392,293051.70,5041456.57,45.51293,-73.650364,1,4620404.00,Graham / Kenaston,316,60,64,64
2000394,293040.16,5041428.36,45.512676,-73.650511,1,4620404.00,Graham / Kenaston,314,58,64,64
2000402,293086.07,5042915.77,45.526061,-73.649959,1,4620223.01,Brittany / Ainsley,212,52,40,40
2000411,293170.49,5042989.62,45.526727,-73.64888,1,4620223.01,Rockland / Brittany,212,52,40,40
2000414,293118.98,5042970.83,45.526557,-73.649539,1,4620223.01,Brittany / Rockland,214,54,40,40
2000421,293215.46,5042766.17,45.524717,-73.648299,1,4620223.01,Laird / Ainsley,214,54,40,40
2000423,293177.61,5042783.57,45.524873,-73.648784,1,4620223.01,Laird / Ainsley,212,52,40,40
2000431,293279.19,5042629.47,45.523488,-73.64748,1,4620223.02,Laird / Highfield,214,54,40,40
2000442,293299.78,5041591.36,45.514147,-73.647192,2,4620404.00,Graham / Kindersley,316,60,64,64
2000444,293291.06,5041564.59,45.513906,-73.647303,1,4620404.00,Graham / Kindersley,314,58,64,64
2000451,293369.38,5042907.69,45.525993,-73.646332,1,4620223.01,Rockland / Revere,212,52,40,40
2000453,293340.93,5042901.30,45.525935,-73.646696,1,4620223.01,Rockland / Revere,214,54,40,40
2000461,293379.40,5042405.02,45.52147,-73.646192,1,4620223.02,Laird / Melbourne,214,54,40,40
2000463,293353.18,5042419.85,45.521603,-73.646528,1,4620223.02,Laird / Melbourne,212,52,40,40
2000473,293441.77,5042205.54,45.519676,-73.645389,1,4620404.00,Laird / Jasper,212,52,40,40
2000482,293474.20,5041692.83,45.515063,-73.644962,1,4620404.00,Graham / Lombard,316,60,64,64
2000488,293475.79,5041622.71,45.514432,-73.64494,1,4620404.00,Lombard / Graham,1590,392,312,266
2000501,293584.50,5042818.95,45.525198,-73.643576,1,4620223.01,Rockland / Melbourne,212,52,40,40
2000503,293558.63,5042811.44,45.52513,-73.643907,1,4620223.01,Rockland / Melbourne,214,54,40,40
2000517,293543.46,5041802.62,45.516052,-73.644078,1,4620404.00,Graham / Dunkirk,1906,452,376,330
2000521,293622.97,5041523.65,45.513543,-73.643054,1,4620404.00,Laird / Alexander,1465,374,289,234
2000543,293604.08,5041489.34,45.513234,-73.643295,1,4620404.00,Laird / Chester,1376,338,272,226
2000561,293642.18,5041253.79,45.511115,-73.642802,1,4620124.00,Laird / Moncrieff,1465,374,289,234
2000563,293618.78,5041277.06,45.511324,-73.643102,1,4620124.00,Laird / Stanstead,1376,338,272,226
2000573,293659.60,5040637.65,45.505571,-73.642565,1,4620401.00,Laird / Jean-Talon,1376,338,272,226
2000584,293665.07,5041778.06,45.515833,-73.642521,1,4620404.00,Laird / Dunkirk,528,112,104,104
2000591,293657.12,5041041.17,45.509202,-73.642606,1,4620124.00,Laird / Caledonia,1465,374,289,234
2000593,293633.87,5041063.44,45.509402,-73.642904,1,4620124.00,Laird / Caledonia,1376,338,272,226
2000603,293688.36,5041962.94,45.517497,-73.642227,1,4620404.00,Regent / Cornwall,214,54,40,40
2000611,293673.20,5040812.54,45.507145,-73.642395,1,4620124.00,Laird / Geneva,1465,374,289,234
2000613,293650.18,5040832.92,45.507328,-73.64269,1,4620122.00,Laird / Kenilworth,1376,338,272,226
2000621,293679.66,5040665.28,45.50582,-73.642309,1,4620401.00,Laird / Glencoe,1465,374,289,234
2000651,293815.56,5042723.53,45.524343,-73.640616,1,4620223.01,Rockland / Beverley,212,52,40,40
2000653,293791.09,5042715.46,45.52427,-73.640929,1,4620223.01,Rockland / Beverley,214,54,40,40
2000661,294047.79,5042627.77,45.523485,-73.637641,1,4620223.02,Rockland / Vivian,212,52,40,40
2000663,294017.39,5042622.49,45.523437,-73.63803,1,4620223.02,Rockland / Vivian,214,54,40,40
2000672,294109.67,5042039.45,45.518192,-73.636836,1,4620404.00,Graham / Dunrae,316,60,64,64
2000674,294090.48,5042008.81,45.517916,-73.637081,1,4620404.00,Graham / Dunrae,314,58,64,64
2000683,294246.28,5042527.86,45.522589,-73.635098,1,4620223.02,Rockland / Dunrae,214,54,40,40
2000692,294350.23,5042140.06,45.519101,-73.633759,1,4620400.00,Graham / Simcoe,316,60,64,64
2000695,294431.73,5042151.60,45.519206,-73.632716,1,4620400.00,Graham / Lockhart,314,58,64,64
2000706,294241.62,5042547.65,45.522767,-73.635158,1,4620223.02,Rockland / Fernlea,212,52,40,40
2000711,294523.36,5042432.05,45.521731,-73.631549,1,4620220.00,Rockland / Lockhart,212,52,40,40
2000713,294499.29,5042423.64,45.521655,-73.631857,1,4620220.00,Rockland / Lockhart,214,54,40,40
2000722,294554.43,5042225.74,45.519875,-73.631147,1,4620400.00,Graham / Trenton,316,60,64,64
2000735,294607.91,5041817.91,45.516206,-73.630454,1,4620400.00,Dresden / Aberdare,440,92,90,86
2000753,294637.18,5042043.57,45.518237,-73.630084,1,4620400.00,Clyde / Brookfield,314,58,64,64
2000765,294848.98,5042390.52,45.521362,-73.62738,1,4620220.00,Graham / Rockland,1357,273,280,268
2000767,294696.40,5042285.19,45.520412,-73.629331,1,4620220.00,Graham / Rockland,316,60,64,64
2000774,294826.23,5041836.79,45.516379,-73.62766,1,4620400.00,Bates / de Vimy,410,86,90,78
2000778,294871.20,5041818.94,45.516219,-73.627084,2,4620400.00,de Vimy / Bates,458,104,96,86
2000808,294912.43,5042250.39,45.520102,-73.626565,1,4620220.00,Rockland / Beaumont,214,54,40,40
2000814,294894.39,5042500.36,45.522351,-73.626801,1,4620220.00,Graham / Markham,1357,273,280,268
2000832,294938.33,5042275.25,45.520326,-73.626234,1,4620220.00,Beaumont / Rockland,603,123,126,118
2000862,293498.93,5040326.88,45.502772,-73.644614,1,4620401.00,Jean-Talon / Lucerne,540,116,114,102
2000880,292066.53,5040072.46,45.500458,-73.662937,1,4620403.00,Décarie / No 8400,478,102,94,94
2000930,291736.70,5040239.51,45.501955,-73.667162,2,4620403.00,Côte-de-Liesse Sud / Décarie,572,181,96,85
2001070,292304.08,5039193.05,45.492549,-73.659875,1,4620120.00,Paré / No 5530,30,30,0,0
2001099,294864.22,5042292.03,45.520476,-73.627183,1,4620220.00,Rockland / No 189,815,175,166,158
2001101,294755.07,5042335.55,45.520866,-73.628581,1,4620220.00,Rockland / Monmouth,212,52,40,40
2001111,292857.11,5042335.87,45.520839,-73.652876,1,4620404.00,Brittany / Résidence Douglas,214,54,40,40
2001124,293026.78,5042957.78,45.526438,-73.650719,1,4620223.01,Côte-de-Liesse Sud / Rockland,488,97,96,85
2001150,292897.22,5042643.30,45.523606,-73.65237,1,4620223.02,Côte-de-Liesse Sud / Parc Fleming,488,97,96,85
2001180,291742.28,5040255.27,45.502097,-73.667091,1,4620403.00,Décarie / Côte-de-Liesse,478,102,94,94
2001200,292949.88,5042771.44,45.52476,-73.651699,1,4620223.01,Côte-de-Liesse Sud / Villa Mont-Royal,488,97,96,85
2001220,293129.56,5043200.29,45.528622,-73.649409,1,4620223.01,Côte-de-Liesse Sud / Centre Rockland,488,97,96,85
2001240,291541.63,5040048.77,45.500235,-73.669653,1,4620120.00,Côte-de-Liesse / No 5430,631,163,114,103
2001254,294688.07,5042012.04,45.517954,-73.629432,1,4620400.00,Dresden / Clyde,440,92,90,86
2001264,294786.81,5042254.04,45.520133,-73.628173,1,4620220.00,Dresden / Rockland,754,150,154,150
2001282,294884.59,5042531.04,45.522627,-73.626927,1,4620220.00,Graham / Markham,768,154,152,154
2001292,294817.46,5042368.45,45.521163,-73.627783,1,4620220.00,Graham / Rockland,452,94,88,90
2001307,294762.26,5042238.85,45.519996,-73.628487,1,4620220.00,Dresden / Rockland,452,94,88,90
2001312,294683.99,5042048.28,45.51828,-73.629485,1,4620400.00,Dresden / Clyde,452,94,88,90
2001322,294582.10,5041803.18,45.516073,-73.630784,1,4620400.00,Dresden / Aberdare,452,94,88,90
2001373,292890.28,5040551.04,45.504779,-73.652408,1,4620403.00,Lucerne / Kindersley,386,78,80,76
2001383,293258.93,5042658.85,45.523752,-73.64774,1,4620223.02,Laird / Dumfries,212,52,40,40
2001393,294746.92,5042320.45,45.52073,-73.628685,1,4620220.00,Rockland / Graham,214,54,40,40
2001412,293780.60,5041901.66,45.516947,-73.641045,1,4620404.00,Graham / Regent,316,60,64,64
2001424,293761.80,5041870.80,45.516669,-73.641285,1,4620400.00,Graham / Regent,314,58,64,64
2001434,293431.37,5041640.24,45.514589,-73.645509,1,4620404.00,Graham / Lombard,314,58,64,64
2001520,293617.60,5041800.60,45.516035,-73.643129,1,4620404.00,Dunkirk / Parc des Roses,1465,374,289,234
2001560,292863.07,5042350.53,45.520971,-73.6528,1,4620404.00,Brittany / Résidence Douglas,212,52,40,40
2001572,295024.39,5042407.25,45.521515,-73.625135,1,4620220.00,Beaumont / Fleet,603,123,126,118
2001590,291971.61,5040585.75,45.505075,-73.664165,1,4620403.00,Côte-de-Liesse Sud / No 4420,542,107,110,95
2001604,292091.63,5040849.22,45.507448,-73.662636,1,4620403.00,Côte-de-Liesse Sud / Lucerne,572,181,96,85
2001615,292157.03,5041003.89,45.508841,-73.661803,1,4620403.00,Côte-de-Liesse Sud / Graham,488,97,96,85
2001624,292292.42,5041305.23,45.511555,-73.660078,1,4620403.00,Côte-de-Liesse Sud / Saint-Clare,488,97,96,85
2001634,292418.08,5041593.03,45.514147,-73.658477,1,4620404.00,Côte-de-Liesse Sud / MacNeil,488,97,96,85
2001644,292514.59,5041802.55,45.516034,-73.657247,1,4620404.00,Côte-de-Liesse Sud / Sunset,572,181,96,85
2001684,293046.32,5042794.82,45.524972,-73.650465,1,4620223.01,Brittany / Iroquois,214,54,40,40
2001704,292990.92,5042660.79,45.523765,-73.651171,1,4620223.02,Brittany / Sheridan,214,54,40,40
2001724,290920.36,5038610.75,45.487283,-73.677562,1,4620383.02,Andover / Darnley,30,20,0,0
2001760,290661.81,5038522.97,45.486488,-73.680867,1,4620383.02,Dalton / No 8423,30,20,0,0
2001770,290840.07,5038464.34,45.485964,-73.678585,1,4620383.02,Andover / No 5975,30,20,0,0
2001783,293568.42,5041907.59,45.516997,-73.643761,1,4620404.00,Laird / Canora,426,106,80,80
2001797,295137.78,5042580.99,45.52308,-73.623687,1,4620166.00,Station Acadie (Beaumont / de l'Acadie),1154,240,248,222
2001821,293516.07,5042078.94,45.518538,-73.644435,2,4620404.00,Laird / Beverley,214,54,40,40
21,301181.89,5048567.24,45.577004,-73.54636,2,4620191.00,Station Cadillac,20,4,4,4
2100072,294915.98,5041923.44,45.51716,-73.626513,1,4620221.00,Bates / Pratt,458,104,96,86
2100074,294903.51,5041898.12,45.516932,-73.626672,1,4620400.00,Bates / Pratt,410,86,90,78
2100084,295193.01,5042127.16,45.518997,-73.622971,1,4620220.00,Bates / Rockland,410,86,90,78
2100121,295411.21,5042227.96,45.519907,-73.62018,1,4620220.00,McEachran / Rockland,670,156,136,126
2100132,295390.37,5041615.77,45.514398,-73.620435,1,4620400.00,Van Horne / Pratt,795,225,144,142
2100135,295415.31,5041629.62,45.514523,-73.620116,1,4620400.00,Van Horne / Pratt,717,205,134,126
2100143,295425.63,5041999.45,45.517851,-73.619991,1,4620221.00,Rockland / Ducharme,624,140,130,118
2100152,295489.83,5041773.09,45.515815,-73.619165,1,4620400.00,Van Horne / Hartland,795,225,144,142
2100154,295489.09,5041746.53,45.515576,-73.619174,1,4620400.00,Van Horne / Hartland,717,205,134,126
2100161,295541.86,5042144.30,45.519156,-73.618506,1,4620220.00,McEachran / Ducharme,670,156,136,126
2100172,295508.66,5040932.25,45.508249,-73.618908,1,4620124.00,Côte-Sainte-Catherine / Wilderton,412,102,76,78
2100174,295503.13,5040892.25,45.507889,-73.618978,1,4620124.00,Côte-Sainte-Catherine / Wilderton,444,116,82,82
2100182,295583.96,5041923.42,45.517169,-73.617963,1,4620400.00,Van Horne / Rockland,795,225,144,142
2100183,295568.00,5041909.78,45.517046,-73.618167,1,4620400.00,Rockland / Van Horne,214,54,40,40
2100184,295582.12,5041893.75,45.516902,-73.617986,1,4620400.00,Van Horne / Rockland,717,205,134,126
2100191,295692.42,5042047.95,45.518291,-73.616577,1,4620400.00,McEachran / Van Horne,262,62,50,50
2100192,295675.03,5042067.43,45.518466,-73.6168,1,4620221.00,Van Horne / McEachran,1307,339,254,238
2100195,295703.18,5042086.50,45.518638,-73.61644,1,4620221.00,Van Horne / Dollard,1127,291,224,204
2100204,295671.28,5041156.05,45.510265,-73.616831,1,4620124.00,Côte-Sainte-Catherine / Hazelwood,444,116,82,82
2100221,295802.06,5041305.11,45.511608,-73.61516,1,4620124.00,Vincent-d'Indy / Côte-Sainte-Catherine,1390,349,285,245
2100222,295780.46,5041331.48,45.511845,-73.615437,1,4620124.00,Côte-Sainte-Catherine / Vincent-d'Indy,412,102,76,78
2100224,295762.59,5041296.94,45.511534,-73.615665,1,4620124.00,Côte-Sainte-Catherine / Vincent-d'Indy,444,116,82,82
2100228,295803.68,5041286.21,45.511438,-73.615139,1,4620124.00,Vincent-d'Indy / Côte-Sainte-Catherine,1391,367,280,243
2100233,295789.76,5041767.99,45.515773,-73.615326,1,4620124.00,Rockland / Lajoie,268,64,54,50
2100241,295906.17,5042376.48,45.52125,-73.613847,1,4620167.00,Outremont / Van Horne,512,114,110,96
2100242,295887.70,5042409.07,45.521543,-73.614084,2,4620167.00,Van Horne / Outremont,58,12,10,12
2100251,295906.60,5041910.51,45.517057,-73.613833,1,4620125.00,McEachran / Lajoie,262,62,50,50
2100263,295920.27,5041684.12,45.51502,-73.613654,1,4620125.00,Rockland / Bernard,268,64,54,50
2100271,295991.76,5041183.59,45.510517,-73.61273,1,4620123.00,Vincent-d'Indy / Willowdale,1390,349,285,245
2100282,295973.67,5042542.42,45.522744,-73.612986,1,4620170.00,Van Horne / Bloomfield,795,225,144,142
2100284,295972.69,5042514.53,45.522493,-73.612998,1,4620170.00,Van Horne / Bloomfield,717,205,134,126
2100292,295968.57,5041473.35,45.513124,-73.613032,1,4620367.00,Côte-Sainte-Catherine / Claude-Champagne,1803,469,356,321
2100294,295912.23,5041412.19,45.512573,-73.613752,1,4620124.00,Côte-Sainte-Catherine / Dunlop,1834,465,367,327
2100301,296056.01,5041814.84,45.516198,-73.611919,1,4620125.00,McEachran / Bernard,262,62,50,50
2100312,296055.40,5042671.99,45.523911,-73.611942,1,4620170.00,Van Horne / Querbes,795,225,144,142
2100314,296055.13,5042645.10,45.523669,-73.611945,1,4620170.00,Van Horne / Querbes,717,205,134,126
2100321,296114.81,5042243.95,45.52006,-73.611174,1,4620167.00,Outremont / Lajoie,512,114,110,96
2100323,296089.96,5042242.87,45.52005,-73.611492,1,4620167.00,Outremont / Lajoie,460,96,100,88
2100342,296111.47,5041584.28,45.514124,-73.611205,1,4620361.00,Côte-Sainte-Catherine / Rockland,1535,405,302,271
2100343,296047.19,5041602.92,45.514291,-73.612028,1,4620125.00,Rockland / Côte-Sainte-Catherine,268,64,54,50
2100344,296133.03,5041579.13,45.514078,-73.610929,1,4620361.00,Côte-Sainte-Catherine / Courcelette,1834,465,367,327
2100362,296250.33,5042171.52,45.51941,-73.609438,2,4620170.00,Bernard / Outremont,512,114,110,96
2100363,296228.27,5042154.88,45.51926,-73.60972,1,4620167.00,Outremont / Bernard,460,96,100,88
2100374,296232.77,5041617.56,45.514425,-73.609653,1,4620361.00,Côte-Sainte-Catherine / Pagnuelo,1572,403,317,277
2100392,296329.80,5041669.44,45.514893,-73.608412,1,4620361.00,Côte-Sainte-Catherine / Les Hautvilliers,1535,405,302,271
2100396,296234.29,5041700.35,45.51517,-73.609635,1,4620361.00,McEachran / Côte-Sainte-Catherine,262,62,50,50
2100402,296338.87,5042311.54,45.520671,-73.608307,1,4620170.00,Bernard / Bloomfield,512,114,110,96
2100414,296381.51,5042353.71,45.521051,-73.607762,1,4620170.00,Bernard / De L'Épée,460,96,100,88
2100432,296531.30,5041727.85,45.515421,-73.605834,1,4620361.00,Côte-Sainte-Catherine / Stuart,1535,405,302,271
2100434,296476.58,5041703.25,45.515199,-73.606534,1,4620361.00,Côte-Sainte-Catherine / Stuart,1572,403,317,277
2100472,296857.79,5041781.99,45.515912,-73.601656,1,4620170.00,Côte-Sainte-Catherine / Outremont,1535,405,302,271
2100474,296810.97,5041760.82,45.515721,-73.602255,1,4620163.00,Côte-Sainte-Catherine / Outremont,1572,403,317,277
2100492,297094.00,5041806.26,45.516133,-73.598633,1,4620170.00,Côte-Sainte-Catherine / Bloomfield,412,102,76,78
2100494,297047.81,5041787.75,45.515966,-73.599224,1,4620170.00,Côte-Sainte-Catherine / Laurier,444,116,82,82
2100512,297128.82,5041908.12,45.51705,-73.598189,1,4620171.00,Laurier / De L'Épée,1123,303,226,193
2100524,297166.67,5041937.08,45.517311,-73.597705,1,4620171.00,Laurier / Querbes,1128,287,235,195
2100532,297279.09,5041810.81,45.516176,-73.596264,1,4620162.00,Côte-Sainte-Catherine / Saint-Joseph,412,102,76,78
2100534,297217.83,5041799.77,45.516076,-73.597048,1,4620171.00,Côte-Sainte-Catherine / Saint-Joseph,444,116,82,82
2100554,297491.30,5041755.10,45.515677,-73.593547,1,4620162.00,Côte-Sainte-Catherine / McNider,444,116,82,82
2100557,297480.00,5041775.01,45.515856,-73.593692,1,4620162.00,Côte-Sainte-Catherine / McNider,412,102,76,78
2100572,297828.17,5041801.73,45.5161,-73.589236,1,4620161.00,Côte-Sainte-Catherine / du Mont-Royal,412,102,76,78
2100574,297722.89,5041771.62,45.515828,-73.590583,1,4620161.00,Côte-Sainte-Catherine / du Mont-Royal,444,116,82,82
2100587,295163.71,5042119.87,45.518931,-73.623346,1,4620220.00,Bates / Rockland,458,104,96,86
2100610,295337.20,5042056.04,45.518359,-73.621124,1,4620220.00,Rockland / No 1000,624,140,130,118
2100622,295816.60,5042292.26,45.520491,-73.614992,1,4620166.00,Station Outremont (Van Horne / Wiseman),1307,339,254,238
2100624,295812.89,5042260.60,45.520206,-73.615039,1,4620166.00,Station Outremont (Van Horne / Wiseman),1177,301,234,214
2100633,295549.50,5041921.58,45.517152,-73.618404,1,4620400.00,Rockland / Van Horne,410,86,90,78
22,301147.91,5047703.32,45.56923,-73.546789,2,4620014.01,Station Assomption,20,4,4,4
2200012,295730.86,5038366.03,45.48516,-73.616017,1,4620354.00,Sunnyside / Victoria,396,80,82,78
2200022,295844.37,5038263.74,45.484241,-73.614563,1,4620354.00,The Boulevard / Victoria,375,79,77,73
2200023,295783.42,5038280.05,45.484387,-73.615343,1,4620354.00,Victoria / The Boulevard,386,78,80,76
2200032,295938.21,5038342.17,45.484948,-73.613364,1,4620354.00,The Boulevard / Grosvenor,771,159,159,151
2200034,295907.90,5038298.87,45.484558,-73.613751,1,4620354.00,The Boulevard / Grosvenor,761,157,157,149
2200048,296074.56,5037792.44,45.480003,-73.61161,1,4620354.00,Claremont / Westmount,226,68,38,40
2200052,296022.11,5038411.84,45.485576,-73.612292,1,4620354.00,The Boulevard / Lansdowne,771,159,159,151
2200054,296017.07,5038389.74,45.485377,-73.612356,1,4620354.00,The Boulevard / Lansdowne,761,157,157,149
2200062,296112.56,5037853.51,45.480553,-73.611125,1,4620354.00,Westmount / Notre-Dame-de-Grâce,386,78,80,76
2200064,296105.31,5037813.07,45.480189,-73.611217,1,4620354.00,Westmount / Claremont,396,80,82,78
2200072,296133.71,5038506.15,45.486426,-73.610866,1,4620115.02,The Boulevard / Belmont,375,79,77,73
2200075,296158.41,5038507.78,45.486441,-73.61055,1,4620115.02,The Boulevard / Belmont,375,79,77,73
2200084,296205.31,5037989.63,45.481779,-73.609941,1,4620354.00,Westmount / Victoria,396,80,82,78
2200093,296199.22,5037712.92,45.479289,-73.610014,1,4620354.00,Claremont / Côte-Saint-Antoine,612,146,118,116
2200096,296193.38,5037731.71,45.479458,-73.610089,1,4620354.00,Claremont / Côte-Saint-Antoine,396,80,82,78
2200097,296190.82,5037688.15,45.479066,-73.610121,1,4620354.00,Côte-Saint-Antoine / Claremont,222,70,38,38
2200102,296259.63,5038098.24,45.482757,-73.609248,1,4620354.00,Westmount / Grosvenor,386,78,80,76
2200112,296305.68,5038623.93,45.487488,-73.608668,1,4620115.02,The Boulevard / Renfrew,375,79,77,73
2200114,296280.71,5038593.07,45.48721,-73.608987,1,4620115.02,The Boulevard / Renfrew,375,79,77,73
2200124,296304.33,5038141.30,45.483145,-73.608677,1,4620354.00,Westmount / Roslyn,396,80,82,78
2200131,296355.39,5037628.03,45.478527,-73.608015,1,4620354.00,Claremont / Windsor,618,150,120,116
2200133,296326.62,5037631.85,45.478561,-73.608383,1,4620354.00,Claremont / Windsor,612,146,118,116
2200143,296321.90,5038246.07,45.484088,-73.608454,1,4620354.00,Lansdowne / Westmount,386,78,80,76
2200146,296329.26,5038255.62,45.484174,-73.60836,1,4620354.00,Lansdowne / Westmount,396,80,82,78
2200152,296478.80,5038721.94,45.488372,-73.606455,1,4620115.02,The Boulevard / Edgehill,375,79,77,73
2200154,296451.71,5038688.97,45.488075,-73.606801,1,4620115.02,The Boulevard / Sydenham,375,79,77,73
2200160,296532.30,5037499.55,45.477373,-73.60575,1,4620354.00,Claremont / Sherbrooke,612,146,118,116
2200161,296582.78,5037484.15,45.477235,-73.605104,1,4620354.00,Claremont / Claremont,342,72,72,66
2200162,296561.86,5037507.07,45.477441,-73.605372,1,4620354.00,Sherbrooke / Claremont,1044,319,221,128
2200164,296557.90,5037472.40,45.477129,-73.605422,1,4620354.00,Sherbrooke / Claremont,952,287,190,123
2200166,296537.71,5037514.10,45.477504,-73.605681,1,4620354.00,Claremont / Sherbrooke,618,150,120,116
2200168,296609.63,5037450.66,45.476934,-73.60476,1,4620354.00,Claremont / Winchester,366,72,78,72
2200172,296717.37,5037697.90,45.47916,-73.603386,1,4620354.00,Sherbrooke / Victoria,1460,409,297,238
2200174,296710.92,5037661.12,45.478829,-73.603468,1,4620354.00,Sherbrooke / Victoria,172,52,40,0
2200184,296770.66,5037734.84,45.479493,-73.602705,1,4620354.00,Sherbrooke / Grosvenor,1348,375,260,229
2200192,296762.12,5038821.92,45.489275,-73.602832,1,4620128.00,The Boulevard / Westmount,375,79,77,73
2200194,296778.29,5038809.35,45.489162,-73.602625,1,4620128.00,The Boulevard / Westmount,375,79,77,73
2200219,296878.27,5037578.23,45.478085,-73.601326,1,4620354.00,Victoria / No 339,172,52,40,0
2200222,296894.33,5037912.93,45.481097,-73.601126,1,4620354.00,Sherbrooke / Lansdowne,1460,409,297,238
2200225,296924.60,5037925.45,45.48121,-73.600739,1,4620354.00,Sherbrooke / Lansdowne,1348,375,260,229
2200232,296915.78,5038873.96,45.489745,-73.600867,1,4620128.00,The Boulevard / Clarke,375,79,77,73
2200235,296936.11,5038877.05,45.489773,-73.600607,1,4620128.00,The Boulevard / Clarke,375,79,77,73
2200242,297008.80,5038053.70,45.482365,-73.599664,1,4620354.00,Sherbrooke / Strathcona,1460,409,297,238
2200244,297005.01,5038024.26,45.4821,-73.599712,1,4620354.00,Sherbrooke / Strathcona,1348,375,260,229
2200254,297082.30,5039086.35,45.491658,-73.59874,1,4620128.00,The Boulevard / Mount-Pleasant,375,79,77,73
2200257,297056.73,5039074.49,45.491551,-73.599067,1,4620128.00,The Boulevard / Mount-Pleasant,375,79,77,73
2200262,297087.26,5037464.06,45.47706,-73.598651,1,4620351.00,Sainte-Catherine / Victoria,1293,315,262,204
2200263,297054.02,5037449.99,45.476933,-73.599076,1,4620351.00,Victoria / Sainte-Catherine,172,52,40,0
2200264,297074.40,5037426.51,45.476722,-73.598815,1,4620351.00,Sainte-Catherine / Victoria,1089,254,216,197
2200272,297176.11,5038260.76,45.48423,-73.597527,1,4620354.00,Sherbrooke / Metcalfe,1460,409,297,238
2200274,297170.99,5038228.20,45.483937,-73.597592,1,4620354.00,Sherbrooke / Metcalfe,1348,375,260,229
2200285,297245.81,5037590.67,45.478201,-73.596625,1,4620354.00,Sainte-Catherine / Béthune,819,220,170,107
2200287,297219.78,5037592.59,45.478218,-73.596958,1,4620354.00,Sainte-Catherine / Lansdowne,843,223,174,114
2200292,297301.13,5038415.30,45.485622,-73.59593,1,4620350.00,Sherbrooke / Redfern,1460,409,297,238
2200294,297295.78,5038381.85,45.485321,-73.595998,1,4620350.00,Sherbrooke / Redfern,1348,375,260,229
2200307,297354.37,5038480.69,45.486211,-73.59525,1,4620350.00,Sherbrooke / Kitchener,1460,409,297,238
2200312,297406.81,5037806.62,45.480146,-73.594569,1,4620080.00,Sainte-Catherine / Park,843,223,174,114
2200324,297417.67,5038531.85,45.486672,-73.594441,1,4620350.00,Sherbrooke / Clarke,1348,375,260,229
2200344,297427.21,5037809.04,45.480168,-73.594308,1,4620080.00,Sainte-Catherine / Irvine,819,220,170,107
2200362,297574.03,5038007.24,45.481953,-73.592433,1,4620080.00,Sainte-Catherine / Metcalfe,843,223,174,114
2200364,297569.46,5037980.13,45.481709,-73.592491,1,4620080.00,Sainte-Catherine / Metcalfe,819,220,170,107
2200372,297621.00,5038682.19,45.488027,-73.591842,1,4620080.00,Sherbrooke / Mount-Pleasant,1460,409,297,238
2200374,297616.27,5038648.75,45.487726,-73.591902,1,4620080.00,Sherbrooke / Mount-Pleasant,1348,375,260,229
2200384,297668.80,5038099.26,45.482782,-73.591222,1,4620080.00,Sainte-Catherine / Hillside Lane,819,220,170,107
2200392,297702.49,5038161.57,45.483343,-73.590792,1,4620080.00,Sainte-Catherine / Redfern,843,223,174,114
2200402,297738.63,5038814.53,45.489219,-73.590339,1,4620080.00,Sherbrooke / Wood,1460,409,297,238
2200404,297739.22,5038784.74,45.488951,-73.590331,1,4620080.00,Sherbrooke / Wood,1348,375,260,229
2200415,297857.69,5038331.87,45.484877,-73.588809,1,4620080.00,Sainte-Catherine / Dorchester,819,220,170,107
2200417,297792.82,5038269.15,45.484312,-73.589638,1,4620080.00,Sainte-Catherine / Clarke,843,223,174,114
2200422,297936.11,5038488.14,45.486284,-73.587808,1,4620080.00,Sainte-Catherine / Greene,843,223,174,114
2200424,297934.83,5038456.58,45.486,-73.587824,1,4620080.00,Sainte-Catherine / Greene,819,220,170,107
